Dataset,Estrutura,Operacao,TamanhoN,TempoTotal_s,TempoMedio_ns,Rotacoes,Comparacoes,Memoria,Altura,Dimensao,Observacao
Aleatorio,AVL,Insercao,100,0.000007,67.13,59,788,3200,7,"Sucesso"
Aleatorio,AVL,Busca,100,0.000002,16.63,59,1728,3200,7,"Sucesso"
Aleatorio,AVL,Remocao,100,0.000004,78.76,81,2295,1600,6,"Sucesso"
Aleatorio,BST,Insercao,100,0.000008,77.23,0,903,2400,14,"Sucesso"
Aleatorio,BST,Busca,100,0.000003,28.77,0,2006,2400,14,"Sucesso"
Aleatorio,BST,Remocao,100,0.000003,59.17,0,2575,1200,9,"Sucesso"
Aleatorio,Splay,Insercao,100,0.000016,160.07,659,992,3200,14,"Sucesso"
Aleatorio,Splay,Busca,100,0.000015,148.34,1498,2770,3200,14,"Sucesso"
Aleatorio,Splay,Remocao,100,0.000009,170.38,1971,3858,1600,12,"Sucesso"
Aleatorio,Treap,Insercao,100,0.000010,104.97,149,1457,3200,12,"Sucesso"
Aleatorio,Treap,Busca,100,0.000004,42.95,149,2402,3200,12,"Sucesso"
Aleatorio,Treap,Remocao,100,0.000005,98.96,230,3118,0,12,"Sucesso"
Ordenado,AVL,Insercao,100,0.000007,69.27,93,1146,3200,6,"Sucesso"
Ordenado,AVL,Busca,100,0.000002,16.73,93,2075,3200,6,"Sucesso"
Ordenado,AVL,Remocao,100,0.000007,132.01,116,2413,1600,5,"Sucesso"
Ordenado,BST,Insercao,100,0.000031,305.55,0,9900,2400,99,"Sucesso"
Ordenado,BST,Busca,100,0.000011,109.16,0,20000,2400,99,"Sucesso"
Ordenado,BST,Remocao,100,0.000001,21.22,0,20150,1200,49,"Sucesso"
Ordenado,Splay,Insercao,100,0.000004,39.48,99,198,3200,99,"Sucesso"
Ordenado,Splay,Busca,100,0.000005,45.09,515,1130,3200,99,"Sucesso"
Ordenado,Splay,Remocao,100,0.000008,151.19,774,1848,1600,6,"Sucesso"
Ordenado,Treap,Insercao,100,0.000013,130.89,95,1074,3200,13,"Sucesso"
Ordenado,Treap,Busca,100,0.000007,68.05,95,2064,3200,13,"Sucesso"
Ordenado,Treap,Remocao,100,0.000006,110.18,144,2550,0,9,"Sucesso"
Decrescente,AVL,Insercao,100,0.000007,73.76,93,573,3200,6,"Sucesso"
Decrescente,AVL,Busca,100,0.000002,15.71,93,1484,3200,6,"Sucesso"
Decrescente,AVL,Remocao,100,0.000003,63.86,116,2035,1600,5,"Sucesso"
Decrescente,BST,Insercao,100,0.000033,334.52,0,4950,2400,99,"Sucesso"
Decrescente,BST,Busca,100,0.000036,362.37,0,10100,2400,99,"Sucesso"
Decrescente,BST,Remocao,100,0.000002,31.01,0,10250,1200,49,"Sucesso"
Decrescente,Splay,Insercao,100,0.000003,28.36,99,99,3200,99,"Sucesso"
Decrescente,Splay,Busca,100,0.000005,53.66,515,1031,3200,99,"Sucesso"
Decrescente,Splay,Remocao,100,0.000003,57.33,774,1699,1600,6,"Sucesso"
Decrescente,Treap,Insercao,100,0.000009,94.06,97,774,3200,12,"Sucesso"
Decrescente,Treap,Busca,100,0.000004,43.97,97,1970,3200,12,"Sucesso"
Decrescente,Treap,Remocao,100,0.000004,85.49,148,2683,0,9,"Sucesso"
Decrescente,Trie,Insercao,100,0.000123,1226.47,0,4794,26568,23,"Sucesso"
Decrescente,Trie,Busca,100,0.000097,965.51,0,9588,26568,23,"Sucesso"
Decrescente,Trie,Remocao,100,0.000072,1449.28,0,28259,15768,23,"Sucesso"
Decrescente,Patricia,Insercao,100,0.000143,1434.08,0,2697,26862,2,"Sucesso"
Decrescente,Patricia,Busca,100,0.000144,1442.75,0,5785,26862,2,"Sucesso"
Decrescente,Patricia,Remocao,100,0.000076,1528.04,0,11206,13697,2,"Sucesso"
Ordenado,Trie,Insercao,100,0.000126,1261.67,0,4384,25704,21,"Sucesso"
Ordenado,Trie,Busca,100,0.000136,1355.94,0,8768,25704,21,"Sucesso"
Ordenado,Trie,Remocao,100,0.000070,1391.95,0,23201,15336,21,"Sucesso"
Ordenado,Patricia,Insercao,100,0.000137,1370.01,0,2850,26574,3,"Sucesso"
Ordenado,Patricia,Busca,100,0.000132,1319.31,0,6018,26574,3,"Sucesso"
Ordenado,Patricia,Remocao,100,0.000070,1397.05,0,12563,13946,3,"Sucesso"
Aleatorio,Trie,Insercao,100,0.000130,1300.03,0,5120,141264,33,"Sucesso"
Aleatorio,Trie,Busca,100,0.000086,855.43,0,10240,141264,33,"Sucesso"
Aleatorio,Trie,Remocao,100,0.000074,1473.57,0,30251,98496,33,"Sucesso"
Aleatorio,Patricia,Insercao,100,0.000182,1822.78,0,2740,39018,5,"Sucesso"
Aleatorio,Patricia,Busca,100,0.000164,1643.73,0,6342,39018,5,"Sucesso"
Aleatorio,Patricia,Remocao,100,0.000110,2203.41,0,13342,19172,4,"Sucesso"
Aleatorio,KDTree,Insercao,100,0.000013,126.81,0,1758,6400,11,"Dimensao=2"
Aleatorio,KDTree,Busca,100,0.000008,79.27,0,3816,6400,11,"Dimensao=2"
Aleatorio,KDTree,Remocao,5,0.000001,216.26,0,4030,6080,11,"Dimensao=2"
Clusterizado,KDTree,Insercao,100,0.000012,121.20,0,1704,7200,10,"Dimensao=3"
Clusterizado,KDTree,Busca,100,0.000006,63.15,0,3808,7200,10,"Dimensao=3"
Clusterizado,KDTree,Remocao,5,0.000001,210.16,0,4084,6840,10,"Dimensao=3"
Diagonal,KDTree,Insercao,100,0.000047,465.21,0,14850,8000,99,"Dimensao=4"
Diagonal,KDTree,Busca,100,0.000038,383.59,0,30200,8000,99,"Dimensao=4"
Diagonal,KDTree,Remocao,5,0.000021,4168.50,0,37930,7600,94,"Dimensao=4"
Aleatorio,AVL,Insercao,1000,0.000113,113.35,717,13129,32000,11,"Sucesso"
Aleatorio,AVL,Busca,1000,0.000052,51.97,717,27362,32000,11,"Sucesso"
Aleatorio,AVL,Remocao,1000,0.000065,130.38,923,35637,16000,10,"Sucesso"
Aleatorio,BST,Insercao,1000,0.000085,85.19,0,15174,24000,20,"Sucesso"
Aleatorio,BST,Busca,1000,0.000061,61.11,0,32348,24000,20,"Sucesso"
Aleatorio,BST,Remocao,1000,0.000044,87.61,0,41362,12000,17,"Sucesso"
Aleatorio,Splay,Insercao,1000,0.000284,283.67,11351,17069,32000,24,"Sucesso"
Aleatorio,Splay,Busca,1000,0.000261,261.21,24403,44173,32000,24,"Sucesso"
Aleatorio,Splay,Remocao,1000,0.000154,308.08,32321,60633,16000,21,"Sucesso"
Aleatorio,Treap,Insercao,1000,0.000158,157.66,1965,26282,32000,21,"Sucesso"
Aleatorio,Treap,Busca,1000,0.000071,71.29,1965,42992,32000,21,"Sucesso"
Aleatorio,Treap,Remocao,1000,0.000074,147.38,2929,54496,0,17,"Sucesso"
Ordenado,AVL,Insercao,1000,0.000106,106.24,990,17954,32000,9,"Sucesso"
Ordenado,AVL,Busca,1000,0.000051,51.04,990,31978,32000,9,"Sucesso"
Ordenado,AVL,Remocao,1000,0.000063,125.69,1238,36469,16000,9,"Sucesso"
Ordenado,BST,Insercao,1000,0.002025,2025.43,0,999000,24000,999,"Sucesso"
Ordenado,BST,Busca,1000,0.000807,807.33,0,2000000,24000,999,"Sucesso"
Ordenado,BST,Remocao,1000,0.000008,16.10,0,2001500,12000,499,"Sucesso"
Ordenado,Splay,Insercao,1000,0.000032,32.09,999,1998,32000,999,"Sucesso"
Ordenado,Splay,Busca,1000,0.000038,38.13,5373,11746,32000,999,"Sucesso"
Ordenado,Splay,Remocao,1000,0.000031,61.17,8067,19134,16000,10,"Sucesso"
Ordenado,Treap,Insercao,1000,0.000067,66.65,995,18510,32000,20,"Sucesso"
Ordenado,Treap,Busca,1000,0.000043,43.13,995,35151,32000,20,"Sucesso"
Ordenado,Treap,Remocao,1000,0.000024,47.48,1493,40375,0,17,"Sucesso"
Decrescente,AVL,Insercao,1000,0.000094,94.30,990,8977,32000,9,"Sucesso"
Decrescente,AVL,Busca,1000,0.000038,38.13,990,22914,32000,9,"Sucesso"
Decrescente,AVL,Remocao,1000,0.000036,72.45,1238,30646,16000,9,"Sucesso"
Decrescente,BST,Insercao,1000,0.002043,2042.97,0,499500,24000,999,"Sucesso"
Decrescente,BST,Busca,1000,0.000843,842.64,0,1001000,24000,999,"Sucesso"
Decrescente,BST,Remocao,1000,0.000009,18.97,0,1002500,12000,499,"Sucesso"
Decrescente,Splay,Insercao,1000,0.000029,28.63,999,999,32000,999,"Sucesso"
Decrescente,Splay,Busca,1000,0.000036,36.28,5373,10747,32000,999,"Sucesso"
Decrescente,Splay,Remocao,1000,0.000030,60.15,8067,17635,16000,10,"Sucesso"
Decrescente,Treap,Insercao,1000,0.000070,70.38,993,12618,32000,19,"Sucesso"
Decrescente,Treap,Busca,1000,0.000052,51.88,993,28900,32000,19,"Sucesso"
Decrescente,Treap,Remocao,1000,0.000029,58.99,1491,37078,0,16,"Sucesso"
Decrescente,Trie,Insercao,1000,0.001189,1188.62,0,48596,220752,24,"Sucesso"
Decrescente,Trie,Busca,1000,0.001013,1013.33,0,97192,220752,24,"Sucesso"
Decrescente,Trie,Remocao,1000,0.000593,1186.73,0,273070,112752,24,"Sucesso"
Decrescente,Patricia,Insercao,1000,0.001222,1221.67,0,29207,263299,3,"Sucesso"
Decrescente,Patricia,Busca,1000,0.001042,1042.22,0,61399,263299,3,"Sucesso"
Decrescente,Patricia,Remocao,1000,0.000558,1115.13,0,115377,131784,3,"Sucesso"
Ordenado,Trie,Insercao,1000,0.000898,898.31,0,42596,220104,21,"Sucesso"
Ordenado,Trie,Busca,1000,0.000808,807.64,0,85192,220104,21,"Sucesso"
Ordenado,Trie,Remocao,1000,0.000490,981.00,0,232274,112320,20,"Sucesso"
Ordenado,Patricia,Insercao,1000,0.001160,1159.88,0,26174,263274,3,"Sucesso"
Ordenado,Patricia,Busca,1000,0.000996,995.69,0,55366,263274,3,"Sucesso"
